GeneID	GeneName	ka	ks	ka_div_ks_plus1
TCALIF_14476	TCALIF_14476	52	31	1.625
TCALIF_10990	TCALIF_10990	0	14	0.0
TCALIF_14478	TCALIF_14478	5	0	5.0
TCALIF_14479	TCALIF_14479	24	53	0.444444444444
TCALIF_10999	TCALIF_10999	16	22	0.695652173913
TCALIF_16455	TCALIF_16455	63	116	0.538461538462
TCALIF_01850	TCALIF_01850	25	125	0.198412698413
TCALIF_08400	TCALIF_08400	3	9	0.3
TCALIF_16456	TCALIF_16456	4	2	1.33333333333
TCALIF_08401	TCALIF_08401	2	5	0.333333333333
TCALIF_16457	TCALIF_16457	16	23	0.666666666667
TCALIF_08402	TCALIF_08402	12	45	0.260869565217
TCALIF_09304	TCALIF_09304	5	56	0.0877192982456
TCALIF_05338	TCALIF_05338	42	65	0.636363636364
TCALIF_05889	TCALIF_05889	4	12	0.307692307692
TCALIF_05888	TCALIF_05888	12	44	0.266666666667
TCALIF_09872	TCALIF_09872	0	27	0.0
TCALIF_09301	TCALIF_09301	6	41	0.142857142857
TCALIF_09302	TCALIF_09302	0	58	0.0
TCALIF_09303	TCALIF_09303	10	8	1.11111111111
TCALIF_05331	TCALIF_05331	7	34	0.2
TCALIF_05330	TCALIF_05330	76	104	0.72380952381
TCALIF_05333	TCALIF_05333	18	22	0.782608695652
TCALIF_05332	TCALIF_05332	35	44	0.777777777778
TCALIF_05335	TCALIF_05335	50	129	0.384615384615
TCALIF_05334	TCALIF_05334	41	95	0.427083333333
TCALIF_05885	TCALIF_05885	8	44	0.177777777778
TCALIF_05336	TCALIF_05336	32	92	0.344086021505
TCALIF_12843	TCALIF_12843	0	11	0.0
TCALIF_12842	TCALIF_12842	3	10	0.272727272727
TCALIF_04068	TCALIF_04068	0	8	0.0
TCALIF_04069	TCALIF_04069	17	83	0.202380952381
TCALIF_12846	TCALIF_12846	0	13	0.0
TCALIF_12845	TCALIF_12845	5	17	0.277777777778
TCALIF_12844	TCALIF_12844	4	55	0.0714285714286
TCALIF_04062	TCALIF_04062	112	194	0.574358974359
TCALIF_04063	TCALIF_04063	216	354	0.608450704225
TCALIF_12849	TCALIF_12849	15	22	0.652173913043
TCALIF_12848	TCALIF_12848	1	32	0.030303030303
TCALIF_04066	TCALIF_04066	60	121	0.491803278689
TCALIF_09254	TCALIF_09254	8	30	0.258064516129
TCALIF_04064	TCALIF_04064	22	40	0.536585365854
TCALIF_04065	TCALIF_04065	12	48	0.244897959184
TCALIF_09255	TCALIF_09255	14	39	0.35
TCALIF_09252	TCALIF_09252	33	40	0.80487804878
TCALIF_09253	TCALIF_09253	4	32	0.121212121212
TCALIF_03481	TCALIF_03481	2	18	0.105263157895
TCALIF_13376.1	TCALIF_13376.1	35	27	1.25
TCALIF_03483	TCALIF_03483	8	25	0.307692307692
TCALIF_03482	TCALIF_03482	11	49	0.22
TCALIF_03485	TCALIF_03485	27	42	0.627906976744
TCALIF_03484	TCALIF_03484	16	74	0.213333333333
TCALIF_03487	TCALIF_03487	31	30	1.0
TCALIF_03486	TCALIF_03486	4	6	0.571428571429
TCALIF_03489	TCALIF_03489	19	32	0.575757575758
TCALIF_03488	TCALIF_03488	102	50	2.0
TCALIF_09251	TCALIF_09251	0	8	0.0
TCALIF_02750	TCALIF_02750	6	32	0.181818181818
TCALIF_03250	TCALIF_03250	7	55	0.125
TCALIF_03251	TCALIF_03251	3	16	0.176470588235
TCALIF_13462	TCALIF_13462	6	52	0.11320754717
TCALIF_13463	TCALIF_13463	56	79	0.7
TCALIF_13460	TCALIF_13460	18	20	0.857142857143
TCALIF_13461	TCALIF_13461	0	39	0.0
TCALIF_13466	TCALIF_13466	34	41	0.809523809524
TCALIF_13467	TCALIF_13467	6	67	0.0882352941176
TCALIF_13464	TCALIF_13464	23	14	1.53333333333
TCALIF_09176	TCALIF_09176	2	55	0.0357142857143
TCALIF_03254	TCALIF_03254	30	57	0.51724137931
TCALIF_13468	TCALIF_13468	2	58	0.0338983050847
TCALIF_13469	TCALIF_13469	34	36	0.918918918919
TCALIF_03255	TCALIF_03255	78	87	0.886363636364
TCALIF_11640	TCALIF_11640	14	57	0.241379310345
TCALIF_11641	TCALIF_11641	6	0	6.0
TCALIF_11642	TCALIF_11642	20	57	0.344827586207
TCALIF_11643	TCALIF_11643	8	8	0.888888888889
TCALIF_11644	TCALIF_11644	37	115	0.318965517241
TCALIF_11645	TCALIF_11645	4	51	0.0769230769231
TCALIF_11646	TCALIF_11646	26	58	0.440677966102
TCALIF_11648	TCALIF_11648	4	36	0.108108108108
TCALIF_11649	TCALIF_11649	19	24	0.76
TCALIF_03257	TCALIF_03257	4	12	0.307692307692
TCALIF_05756	TCALIF_05756	12	29	0.4
TCALIF_12599	TCALIF_12599	13	29	0.433333333333
TCALIF_12598	TCALIF_12598	24	26	0.888888888889
TCALIF_03259	TCALIF_03259	61	143	0.423611111111
TCALIF_12595	TCALIF_12595	12	23	0.5
TCALIF_12594	TCALIF_12594	21	29	0.7
TCALIF_12597	TCALIF_12597	10	92	0.10752688172
TCALIF_12596	TCALIF_12596	21	26	0.777777777778
TCALIF_12591	TCALIF_12591	21	36	0.567567567568
TCALIF_12593	TCALIF_12593	37	37	0.973684210526
TCALIF_12592	TCALIF_12592	26	94	0.273684210526
TCALIF_15271	TCALIF_15271	11	0	11.0
TCALIF_13646	TCALIF_13646	13	12	1.0
TCALIF_13647	TCALIF_13647	56	24	2.24
TCALIF_13644	TCALIF_13644	17	25	0.653846153846
TCALIF_13645	TCALIF_13645	84	42	1.95348837209
TCALIF_13642	TCALIF_13642	5	29	0.166666666667
TCALIF_13643	TCALIF_13643	8	6	1.14285714286
TCALIF_13640	TCALIF_13640	40	42	0.93023255814
TCALIF_13641	TCALIF_13641	87	30	2.8064516129
TCALIF_08477	TCALIF_08477	23	38	0.589743589744
TCALIF_03742	TCALIF_03742	6	20	0.285714285714
TCALIF_16036	TCALIF_16036	29	25	1.11538461538
TCALIF_16037	TCALIF_16037	26	21	1.18181818182
TCALIF_16034	TCALIF_16034	51	31	1.59375
TCALIF_16035	TCALIF_16035	67	38	1.71794871795
TCALIF_16032	TCALIF_16032	20	22	0.869565217391
TCALIF_16033	TCALIF_16033	19	30	0.612903225806
TCALIF_16030	TCALIF_16030	58	82	0.698795180723
TCALIF_16031	TCALIF_16031	7	20	0.333333333333
TCALIF_02594	TCALIF_02594	17	66	0.253731343284
TCALIF_00456	TCALIF_00456	8	19	0.4
TCALIF_07568	TCALIF_07568	26	43	0.590909090909
TCALIF_07566	TCALIF_07566	11	28	0.379310344828
TCALIF_07567	TCALIF_07567	29	36	0.783783783784
TCALIF_07564	TCALIF_07564	111	58	1.8813559322
TCALIF_07562	TCALIF_07562	6	17	0.333333333333
TCALIF_07563	TCALIF_07563	6	14	0.4
TCALIF_07561	TCALIF_07561	52	152	0.339869281046
TCALIF_06969	TCALIF_06969	27	52	0.509433962264
TCALIF_06968	TCALIF_06968	8	33	0.235294117647
TCALIF_06961	TCALIF_06961	10	44	0.222222222222
TCALIF_06963	TCALIF_06963	18	119	0.15
TCALIF_06962	TCALIF_06962	4	33	0.117647058824
TCALIF_06965	TCALIF_06965	76	138	0.546762589928
TCALIF_06967	TCALIF_06967	31	86	0.35632183908
TCALIF_06966	TCALIF_06966	11	55	0.196428571429
TCALIF_15178	TCALIF_15178	36	17	2.0
TCALIF_00454	TCALIF_00454	5	14	0.333333333333
TCALIF_11150	TCALIF_11150	8	10	0.727272727273
TCALIF_11553.2	TCALIF_11553.2	4	14	0.266666666667
TCALIF_11553.1	TCALIF_11553.1	11	29	0.366666666667
TCALIF_16698	TCALIF_16698	47	50	0.921568627451
TCALIF_16699	TCALIF_16699	34	37	0.894736842105
TCALIF_16692	TCALIF_16692	28	13	2.0
TCALIF_16693	TCALIF_16693	4	6	0.571428571429
TCALIF_16690	TCALIF_16690	25	103	0.240384615385
TCALIF_16691	TCALIF_16691	12	10	1.09090909091
TCALIF_16696	TCALIF_16696	7	6	1.0
TCALIF_16697	TCALIF_16697	7	8	0.777777777778
TCALIF_16694	TCALIF_16694	19	30	0.612903225806
TCALIF_16695	TCALIF_16695	61	31	1.90625
TCALIF_02420	TCALIF_02420	32	33	0.941176470588
TCALIF_02422	TCALIF_02422	14	42	0.325581395349
TCALIF_02423	TCALIF_02423	4	45	0.0869565217391
TCALIF_02424	TCALIF_02424	21	48	0.428571428571
TCALIF_02426	TCALIF_02426	4	30	0.129032258065
TCALIF_02427	TCALIF_02427	7	11	0.583333333333
TCALIF_02428	TCALIF_02428	23	10	2.09090909091
TCALIF_02429	TCALIF_02429	15	17	0.833333333333
TCALIF_17346	TCALIF_17346	147	131	1.11363636364
TCALIF_17345	TCALIF_17345	10	8	1.11111111111
TCALIF_17344	TCALIF_17344	29	12	2.23076923077
TCALIF_17343	TCALIF_17343	42	35	1.16666666667
TCALIF_17342	TCALIF_17342	35	139	0.25
TCALIF_17341	TCALIF_17341	7	9	0.7
TCALIF_17340	TCALIF_17340	14	18	0.736842105263
TCALIF_04412	TCALIF_04412	12	160	0.0745341614907
TCALIF_17349	TCALIF_17349	51	20	2.42857142857
TCALIF_17348	TCALIF_17348	12	12	0.923076923077
TCALIF_10690	TCALIF_10690	130	54	2.36363636364
TCALIF_10691	TCALIF_10691	0	6	0.0
TCALIF_10692	TCALIF_10692	14	40	0.341463414634
TCALIF_10693	TCALIF_10693	0	2	0.0
TCALIF_10694	TCALIF_10694	8	24	0.32
TCALIF_10695	TCALIF_10695	10	31	0.3125
TCALIF_10344	TCALIF_10344	32	43	0.727272727273
TCALIF_10697	TCALIF_10697	39	51	0.75
TCALIF_10698	TCALIF_10698	31	60	0.508196721311
TCALIF_10699	TCALIF_10699	23	43	0.522727272727
TCALIF_10348	TCALIF_10348	2	11	0.166666666667
TCALIF_10349	TCALIF_10349	41	42	0.953488372093
TCALIF_00354	TCALIF_00354	0	10	0.0
TCALIF_00355	TCALIF_00355	6	38	0.153846153846
TCALIF_00356	TCALIF_00356	3	13	0.214285714286
TCALIF_00357	TCALIF_00357	54	104	0.514285714286
TCALIF_16960	TCALIF_16960	23	27	0.821428571429
TCALIF_16961	TCALIF_16961	0	5	0.0
TCALIF_16962	TCALIF_16962	22	18	1.15789473684
TCALIF_16963	TCALIF_16963	6	10	0.545454545455
TCALIF_16964	TCALIF_16964	2	8	0.222222222222
TCALIF_16965	TCALIF_16965	60	45	1.30434782609
TCALIF_06219	TCALIF_06219	298	397	0.748743718593
TCALIF_16967	TCALIF_16967	12	14	0.8
TCALIF_16968	TCALIF_16968	69	128	0.53488372093
TCALIF_16969	TCALIF_16969	10	23	0.416666666667
TCALIF_06212	TCALIF_06212	5	0	5.0
TCALIF_06211	TCALIF_06211	8	20	0.380952380952
TCALIF_06210	TCALIF_06210	56	58	0.949152542373
TCALIF_05097	TCALIF_05097	2	27	0.0714285714286
TCALIF_04087	TCALIF_04087	9	59	0.15
TCALIF_00450	TCALIF_00450	56	158	0.352201257862
TCALIF_09174	TCALIF_09174	3	29	0.1
TCALIF_14117	TCALIF_14117	7	10	0.636363636364
TCALIF_09469	TCALIF_09469	11	24	0.44
TCALIF_09468	TCALIF_09468	21	35	0.583333333333
TCALIF_15725	TCALIF_15725	11	15	0.6875
TCALIF_09465	TCALIF_09465	0	24	0.0
TCALIF_09464	TCALIF_09464	8	14	0.533333333333
TCALIF_09467	TCALIF_09467	16	37	0.421052631579
TCALIF_09466	TCALIF_09466	29	42	0.674418604651
TCALIF_09461	TCALIF_09461	41	35	1.13888888889
TCALIF_09460	TCALIF_09460	26	24	1.04
TCALIF_09463	TCALIF_09463	19	54	0.345454545455
TCALIF_09462	TCALIF_09462	0	22	0.0
TCALIF_05604	TCALIF_05604	0	7	0.0
TCALIF_00446	TCALIF_00446	29	29	0.966666666667
TCALIF_00447	TCALIF_00447	40	57	0.689655172414
TCALIF_00440	TCALIF_00440	12	43	0.272727272727
TCALIF_00441	TCALIF_00441	35	35	0.972222222222
TCALIF_11349	TCALIF_11349	35	39	0.875
TCALIF_11348	TCALIF_11348	36	44	0.8
TCALIF_11345	TCALIF_11345	10	18	0.526315789474
TCALIF_11344	TCALIF_11344	0	21	0.0
TCALIF_11347	TCALIF_11347	44	53	0.814814814815
TCALIF_11346	TCALIF_11346	18	105	0.169811320755
TCALIF_11341	TCALIF_11341	64	92	0.688172043011
TCALIF_11340	TCALIF_11340	29	45	0.630434782609
TCALIF_11343	TCALIF_11343	31	70	0.43661971831
TCALIF_00992	TCALIF_00992	25	27	0.892857142857
TCALIF_09799	TCALIF_09799	28	53	0.518518518519
TCALIF_09798	TCALIF_09798	0	4	0.0
TCALIF_00993	TCALIF_00993	0	39	0.0
TCALIF_09793	TCALIF_09793	10	31	0.3125
TCALIF_09792	TCALIF_09792	0	4	0.0
TCALIF_09791	TCALIF_09791	16	36	0.432432432432
TCALIF_09790	TCALIF_09790	66	87	0.75
TCALIF_09797	TCALIF_09797	15	56	0.263157894737
TCALIF_09796	TCALIF_09796	17	128	0.131782945736
TCALIF_09795	TCALIF_09795	8	24	0.32
TCALIF_09794	TCALIF_09794	32	45	0.695652173913
TCALIF_00991	TCALIF_00991	0	19	0.0
TCALIF_00996	TCALIF_00996	24	43	0.545454545455
TCALIF_10882	TCALIF_10882	3	7	0.375
TCALIF_00997	TCALIF_00997	8	36	0.216216216216
TCALIF_14649	TCALIF_14649	6	27	0.214285714286
TCALIF_14648	TCALIF_14648	21	48	0.428571428571
TCALIF_00994	TCALIF_00994	15	22	0.652173913043
TCALIF_14869	TCALIF_14869	23	16	1.35294117647
TCALIF_10529	TCALIF_10529	0	22	0.0
TCALIF_10526	TCALIF_10526	6	48	0.122448979592
TCALIF_10527	TCALIF_10527	46	61	0.741935483871
TCALIF_10524	TCALIF_10524	10	46	0.212765957447
TCALIF_10525	TCALIF_10525	0	11	0.0
TCALIF_10522	TCALIF_10522	15	21	0.681818181818
TCALIF_14646	TCALIF_14646	12	10	1.09090909091
TCALIF_10520	TCALIF_10520	151	184	0.816216216216
TCALIF_10521	TCALIF_10521	43	121	0.352459016393
TCALIF_07098	TCALIF_07098	10	17	0.555555555556
TCALIF_15115	TCALIF_15115	195	62	3.09523809524
TCALIF_15116	TCALIF_15116	58	17	3.22222222222
TCALIF_15117	TCALIF_15117	16	22	0.695652173913
TCALIF_15110	TCALIF_15110	10	0	10.0
TCALIF_15111	TCALIF_15111	51	23	2.125
TCALIF_15112	TCALIF_15112	8	3	2.0
TCALIF_15113	TCALIF_15113	16	12	1.23076923077
TCALIF_11121	TCALIF_11121	2	34	0.0571428571429
TCALIF_11120	TCALIF_11120	8	22	0.347826086957
TCALIF_11123	TCALIF_11123	65	111	0.580357142857
TCALIF_11122	TCALIF_11122	39	20	1.85714285714
TCALIF_15118	TCALIF_15118	8	20	0.380952380952
TCALIF_15119	TCALIF_15119	24	6	3.42857142857
TCALIF_11127	TCALIF_11127	19	25	0.730769230769
TCALIF_11126	TCALIF_11126	3	18	0.157894736842
TCALIF_08228	TCALIF_08228	18	33	0.529411764706
TCALIF_08229	TCALIF_08229	6	10	0.545454545455
TCALIF_12232.2	TCALIF_12232.2	38	92	0.408602150538
TCALIF_12232.1	TCALIF_12232.1	34	66	0.507462686567
TCALIF_08220	TCALIF_08220	10	66	0.149253731343
TCALIF_08221	TCALIF_08221	23	91	0.25
TCALIF_08222	TCALIF_08222	31	81	0.378048780488
TCALIF_08223	TCALIF_08223	58	52	1.09433962264
TCALIF_08224	TCALIF_08224	8	9	0.8
TCALIF_08225	TCALIF_08225	40	129	0.307692307692
TCALIF_04213	TCALIF_04213	29	16	1.70588235294
TCALIF_08227	TCALIF_08227	3	17	0.166666666667
TCALIF_14246	TCALIF_14246	4	35	0.111111111111
TCALIF_07689	TCALIF_07689	10	32	0.30303030303
TCALIF_12699	TCALIF_12699	22	59	0.366666666667
TCALIF_12696	TCALIF_12696	47	116	0.401709401709
TCALIF_12697	TCALIF_12697	26	36	0.702702702703
TCALIF_12694	TCALIF_12694	0	2	0.0
TCALIF_12695	TCALIF_12695	327	433	0.753456221198
TCALIF_12692	TCALIF_12692	72	59	1.2
TCALIF_12693	TCALIF_12693	18	33	0.529411764706
TCALIF_12690	TCALIF_12690	26	45	0.565217391304
TCALIF_12691	TCALIF_12691	37	35	1.02777777778
TCALIF_00848	TCALIF_00848	5	19	0.25
TCALIF_10838	TCALIF_10838	38	74	0.506666666667
TCALIF_06309.1	TCALIF_06309.1	77	49	1.54
TCALIF_06309.2	TCALIF_06309.2	11	7	1.375
TCALIF_00849	TCALIF_00849	13	22	0.565217391304
TCALIF_10834	TCALIF_10834	14	34	0.4
TCALIF_10835	TCALIF_10835	19	62	0.301587301587
TCALIF_10836	TCALIF_10836	8	47	0.166666666667
TCALIF_10837	TCALIF_10837	30	26	1.11111111111
TCALIF_10830	TCALIF_10830	107	64	1.64615384615
TCALIF_10831	TCALIF_10831	19	22	0.826086956522
TCALIF_04546	TCALIF_04546	3	88	0.0337078651685
TCALIF_10833	TCALIF_10833	91	70	1.28169014085
TCALIF_01257	TCALIF_01257	4	11	0.333333333333
TCALIF_09959	TCALIF_09959	8	21	0.363636363636
TCALIF_03588	TCALIF_03588	11	67	0.161764705882
TCALIF_12478	TCALIF_12478	14	35	0.388888888889
TCALIF_12479	TCALIF_12479	9	29	0.3
TCALIF_00841	TCALIF_00841	12	25	0.461538461538
TCALIF_12472	TCALIF_12472	33	43	0.75
TCALIF_12470	TCALIF_12470	12	19	0.6
TCALIF_12471	TCALIF_12471	75	73	1.01351351351
TCALIF_12476	TCALIF_12476	8	4	1.6
TCALIF_12477	TCALIF_12477	0	37	0.0
TCALIF_12474	TCALIF_12474	2	0	2.0
TCALIF_12475	TCALIF_12475	6	4	1.2
TCALIF_15033	TCALIF_15033	47	30	1.51612903226
TCALIF_17102	TCALIF_17102	40	33	1.17647058824
TCALIF_15032	TCALIF_15032	3	12	0.230769230769
TCALIF_03589	TCALIF_03589	13	15	0.8125
TCALIF_14528	TCALIF_14528	117	79	1.4625
TCALIF_13871	TCALIF_13871	58	87	0.659090909091
TCALIF_03079	TCALIF_03079	10	46	0.212765957447
TCALIF_07029	TCALIF_07029	32	67	0.470588235294
TCALIF_14529	TCALIF_14529	4	5	0.666666666667
TCALIF_13875	TCALIF_13875	14	13	1.0
TCALIF_13874	TCALIF_13874	17	20	0.809523809524
TCALIF_01255	TCALIF_01255	42	35	1.16666666667
TCALIF_13876	TCALIF_13876	9	27	0.321428571429
TCALIF_07023	TCALIF_07023	33	78	0.417721518987
TCALIF_11064	TCALIF_11064	20	76	0.25974025974
TCALIF_07021	TCALIF_07021	7	22	0.304347826087
TCALIF_07020	TCALIF_07020	44	39	1.1
TCALIF_03074	TCALIF_03074	18	72	0.246575342466
TCALIF_03075	TCALIF_03075	0	40	0.0
TCALIF_07025	TCALIF_07025	16	27	0.571428571429
TCALIF_07024	TCALIF_07024	12	22	0.521739130435
TCALIF_06774	TCALIF_06774	39	77	0.5
TCALIF_06776	TCALIF_06776	10	39	0.25
TCALIF_06777	TCALIF_06777	10	176	0.0564971751412
TCALIF_06770	TCALIF_06770	30	69	0.428571428571
TCALIF_06771	TCALIF_06771	25	71	0.347222222222
TCALIF_06772	TCALIF_06772	57	240	0.236514522822
TCALIF_06773	TCALIF_06773	56	95	0.583333333333
TCALIF_02213	TCALIF_02213	30	10	2.72727272727
TCALIF_02212	TCALIF_02212	20	37	0.526315789474
TCALIF_11067	TCALIF_11067	21	8	2.33333333333
TCALIF_06778	TCALIF_06778	20	46	0.425531914894
TCALIF_02216	TCALIF_02216	21	82	0.253012048193
TCALIF_02215	TCALIF_02215	73	60	1.19672131148
TCALIF_05847	TCALIF_05847	36	87	0.409090909091
TCALIF_08918	TCALIF_08918	24	83	0.285714285714
TCALIF_08919	TCALIF_08919	69	29	2.3
TCALIF_11069	TCALIF_11069	13	30	0.41935483871
TCALIF_08912	TCALIF_08912	10	32	0.30303030303
TCALIF_08913	TCALIF_08913	22	44	0.488888888889
TCALIF_08910	TCALIF_08910	20	49	0.4
TCALIF_08911	TCALIF_08911	6	66	0.089552238806
TCALIF_08916	TCALIF_08916	48	79	0.6
TCALIF_08917	TCALIF_08917	12	37	0.315789473684
TCALIF_08914	TCALIF_08914	18	42	0.418604651163
TCALIF_11986	TCALIF_11986	23	33	0.676470588235
TCALIF_11151	TCALIF_11151	48	69	0.685714285714
TCALIF_15038	TCALIF_15038	6	4	1.2
TCALIF_07791	TCALIF_07791	3	31	0.09375
TCALIF_07790	TCALIF_07790	11	36	0.297297297297
TCALIF_07793	TCALIF_07793	17	44	0.377777777778
TCALIF_07792	TCALIF_07792	164	69	2.34285714286
TCALIF_07795	TCALIF_07795	21	26	0.777777777778
TCALIF_07794	TCALIF_07794	8	15	0.5
TCALIF_07797	TCALIF_07797	4	18	0.210526315789
TCALIF_07796	TCALIF_07796	0	26	0.0
TCALIF_07799	TCALIF_07799	41	126	0.322834645669
TCALIF_07798	TCALIF_07798	20	43	0.454545454545
TCALIF_03298	TCALIF_03298	154	352	0.436260623229
TCALIF_07978	TCALIF_07978	63	71	0.875
TCALIF_06510	TCALIF_06510	25	19	1.25
TCALIF_06511	TCALIF_06511	47	55	0.839285714286
TCALIF_06512	TCALIF_06512	86	105	0.811320754717
TCALIF_06513	TCALIF_06513	59	129	0.453846153846
TCALIF_06514	TCALIF_06514	10	24	0.4
TCALIF_06515	TCALIF_06515	45	76	0.584415584416
TCALIF_06516	TCALIF_06516	38	55	0.678571428571
TCALIF_06517	TCALIF_06517	8	12	0.615384615385
TCALIF_06518	TCALIF_06518	2	6	0.285714285714
TCALIF_10108	TCALIF_10108	0	16	0.0
TCALIF_15010	TCALIF_15010	29	86	0.333333333333
TCALIF_10109	TCALIF_10109	15	0	15.0
TCALIF_10129	TCALIF_10129	17	65	0.257575757576
TCALIF_13255	TCALIF_13255	74	54	1.34545454545
TCALIF_13257	TCALIF_13257	21	29	0.7
TCALIF_13251	TCALIF_13251	49	27	1.75
TCALIF_13250	TCALIF_13250	36	17	2.0
TCALIF_12007.2	TCALIF_12007.2	51	26	1.88888888889
TCALIF_13252	TCALIF_13252	8	9	0.8
TCALIF_11758	TCALIF_11758	14	49	0.28
TCALIF_13259	TCALIF_13259	5	34	0.142857142857
TCALIF_00190	TCALIF_00190	16	74	0.213333333333
TCALIF_00191	TCALIF_00191	13	56	0.228070175439
TCALIF_00196	TCALIF_00196	26	76	0.337662337662
TCALIF_00197	TCALIF_00197	6	60	0.0983606557377
TCALIF_16245	TCALIF_16245	19	53	0.351851851852
TCALIF_00318	TCALIF_00318	2	27	0.0714285714286
TCALIF_00194	TCALIF_00194	8	53	0.148148148148
TCALIF_16244	TCALIF_16244	0	13	0.0
TCALIF_00195	TCALIF_00195	19	75	0.25
TCALIF_16247	TCALIF_16247	15	28	0.51724137931
TCALIF_12759	TCALIF_12759	201	127	1.5703125
TCALIF_01744	TCALIF_01744	8	26	0.296296296296
TCALIF_01745	TCALIF_01745	4	18	0.210526315789
TCALIF_01746	TCALIF_01746	2	46	0.0425531914894
TCALIF_01747	TCALIF_01747	4	11	0.333333333333
TCALIF_01740	TCALIF_01740	41	64	0.630769230769
TCALIF_01741	TCALIF_01741	0	15	0.0
TCALIF_01742	TCALIF_01742	25	29	0.833333333333
TCALIF_01743	TCALIF_01743	5	62	0.0793650793651
TCALIF_16713	TCALIF_16713	2	18	0.105263157895
TCALIF_01748	TCALIF_01748	53	60	0.868852459016
TCALIF_01749	TCALIF_01749	16	40	0.390243902439
TCALIF_16712	TCALIF_16712	23	28	0.793103448276
TCALIF_04466	TCALIF_04466	0	5	0.0
TCALIF_03928	TCALIF_03928	8	4	1.6
TCALIF_01856	TCALIF_01856	12	61	0.193548387097
TCALIF_16711	TCALIF_16711	11	7	1.375
TCALIF_04467	TCALIF_04467	71	40	1.73170731707
TCALIF_03922	TCALIF_03922	14	66	0.208955223881
TCALIF_03923	TCALIF_03923	14	33	0.411764705882
TCALIF_03920	TCALIF_03920	70	88	0.786516853933
TCALIF_16710	TCALIF_16710	9	5	1.5
TCALIF_03927	TCALIF_03927	30	58	0.508474576271
TCALIF_03924	TCALIF_03924	38	31	1.1875
TCALIF_06293.1	TCALIF_06293.1	44	30	1.41935483871
TCALIF_16209	TCALIF_16209	2	0	2.0
TCALIF_06554	TCALIF_06554	6	20	0.285714285714
TCALIF_16759	TCALIF_16759	53	72	0.72602739726
TCALIF_16758	TCALIF_16758	13	3	3.25
TCALIF_06555	TCALIF_06555	23	35	0.638888888889
TCALIF_16753	TCALIF_16753	1	5	0.166666666667
TCALIF_09748	TCALIF_09748	70	112	0.619469026549
TCALIF_16751	TCALIF_16751	10	50	0.196078431373
TCALIF_16750	TCALIF_16750	3	2	1.0
TCALIF_16757	TCALIF_16757	2	4	0.4
TCALIF_06004	TCALIF_06004	3	11	0.25
TCALIF_16755	TCALIF_16755	2	2	0.666666666667
TCALIF_15920	TCALIF_15920	4	6	0.571428571429
TCALIF_11851	TCALIF_11851	13	44	0.288888888889
TCALIF_06557	TCALIF_06557	2	19	0.1
TCALIF_04460	TCALIF_04460	24	85	0.279069767442
TCALIF_05019	TCALIF_05019	15	21	0.681818181818
TCALIF_17152	TCALIF_17152	8	6	1.14285714286
TCALIF_16249	TCALIF_16249	5	2	1.66666666667
TCALIF_17150	TCALIF_17150	4	14	0.266666666667
TCALIF_17151	TCALIF_17151	44	41	1.04761904762
TCALIF_17156	TCALIF_17156	15	19	0.75
TCALIF_17157	TCALIF_17157	10	2	3.33333333333
TCALIF_15777	TCALIF_15777	36	55	0.642857142857
TCALIF_06551	TCALIF_06551	18	67	0.264705882353
TCALIF_01292	TCALIF_01292	9	17	0.5
TCALIF_09744	TCALIF_09744	0	12	0.0
TCALIF_01290	TCALIF_01290	13	81	0.158536585366
TCALIF_01291	TCALIF_01291	10	19	0.5
TCALIF_01296	TCALIF_01296	13	40	0.317073170732
TCALIF_16719	TCALIF_16719	21	11	1.75
TCALIF_01294	TCALIF_01294	16	69	0.228571428571
TCALIF_09745	TCALIF_09745	32	169	0.188235294118
TCALIF_01568	TCALIF_01568	24	39	0.6
TCALIF_01569	TCALIF_01569	16	37	0.421052631579
TCALIF_16718	TCALIF_16718	60	45	1.30434782609
TCALIF_09646	TCALIF_09646	8	48	0.163265306122
TCALIF_05997	TCALIF_05997	3	38	0.0769230769231
TCALIF_10751	TCALIF_10751	2	13	0.142857142857
TCALIF_10750	TCALIF_10750	36	52	0.679245283019
TCALIF_10753	TCALIF_10753	102	216	0.470046082949
TCALIF_09747	TCALIF_09747	2	19	0.1
TCALIF_10754	TCALIF_10754	82	58	1.38983050847
TCALIF_10757	TCALIF_10757	41	55	0.732142857143
TCALIF_10756	TCALIF_10756	24	31	0.75
TCALIF_10759	TCALIF_10759	4	0	4.0
TCALIF_15929	TCALIF_15929	4	20	0.190476190476
TCALIF_05990	TCALIF_05990	0	3	0.0
TCALIF_07402	TCALIF_07402	43	48	0.877551020408
TCALIF_14801	TCALIF_14801	18	22	0.782608695652
TCALIF_05993	TCALIF_05993	0	5	0.0
TCALIF_11858	TCALIF_11858	11	13	0.785714285714
TCALIF_05992	TCALIF_05992	0	11	0.0
TCALIF_14803	TCALIF_14803	1	0	1.0
TCALIF_03445	TCALIF_03445	10	20	0.47619047619
TCALIF_14802	TCALIF_14802	67	65	1.01515151515
TCALIF_07163	TCALIF_07163	26	113	0.228070175439
TCALIF_10584	TCALIF_10584	140	124	1.12
TCALIF_03447	TCALIF_03447	60	125	0.47619047619
TCALIF_10585	TCALIF_10585	18	36	0.486486486486
TCALIF_14988	TCALIF_14988	8	34	0.228571428571
TCALIF_14989	TCALIF_14989	2	4	0.4
